CLIA	NPI	NPI_CLM_CNT	CLIA_CLM_CNT	TOTAL_CLM_CNT	NPI_FAC_NAME	NPI_ADDR_1	NPI_ADDR_2	NPI_CITY	NPI_STATE	NPI_ZIP	CLIA_FAC_NAME	CLIA_ADDR_1	CLIA_ADDR_2	CLIA_CITY	CLIA_STATE	CLIA_ZIP
	1023150026	6,709		6,709	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1457318909	115		115	BORSTING LABORATORIES, INC	14 COMMERCIAL BLVD	STE 105	NOVATO	CA	949496140	NA	NA	NA	NA	NA	NA
	1023154465	18		18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1457321036	22		22	PHC-CLEVELAND INC	901 E SUNFLOWER RD		CLEVELAND	MS	387322833	NA	NA	NA	NA	NA	NA
	1023178662	9		9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1457330243	2		2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1023199544	2		2	ALLERGY & DERMATOLOGY SPECIALISTS, INC	14239 W BELL RD	SUITE 101	SURPRISE	AZ	853742469	NA	NA	NA	NA	NA	NA
	1023207610	10		10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1023233152	637		637	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1457340168	187		187	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1457341042	79		79	MCCULLOUGH HALL NURSING CENTER, INC.	603 SW 24TH ST		SAN ANTONIO	TX	782074621	NA	NA	NA	NA	NA	NA
	1023250545	1,093		1,093	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1457345001	14		14	AG LA MESA, LLC	5696 LAKE MURRAY BOULEVARD		LA MESA	CA	91942	NA	NA	NA	NA	NA	NA
	1457345167	11		11	J-S DENISON OPERATIONS, LP	1101 REBA MACENTIRE LN		DENISON	TX	750209059	NA	NA	NA	NA	NA	NA
	1457345597	11		11	SCOTLAND MEMORIAL HOSPITAL, INC.	500 E LAUCHWOOD DR		LAURINBURG	NC	283525501	NA	NA	NA	NA	NA	NA
	1023271657	2,978		2,978	KAISER FOUNDATION HEALTH PLAN OF GEORGIA INC.	750 TOWNPARK LN NW		KENNESAW	GA	301445579	NA	NA	NA	NA	NA	NA
	1023272945	325		325	JACKSON COUNTY MEMORIAL HOSPITAL	1200 E TAMARACK RD	SUITE 2	ALTUS	OK	735211234	NA	NA	NA	NA	NA	NA
	1023291838	1		1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1023297462	439		439	GASTROENTEROLOGY CONSULTANTS OF SAN ANTONIO, P.A.	8214 WURZBACH RD		SAN ANTONIO	TX	782293319	NA	NA	NA	NA	NA	NA
	1023306263	78		78	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1023306347	14,911		14,911	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1023313491	3		3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1023316023	10		10	AZALEA HOLDINGS, LLC	3700 H ST		SACRAMENTO	CA	958164611	NA	NA	NA	NA	NA	NA
	1871913228	157		157	MEDICAL RESOURCE GROUP	1901 STAR BATT DR		ROCHESTER HILLS	MI	483093712	NA	NA	NA	NA	NA	NA
	1457392763	202		202	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1023325479	21		21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1023339900	21		21	NEXION HEALTH AT FORNEY, INC.	561 RIDGECREST RD		FORNEY	TX	751260146	NA	NA	NA	NA	NA	NA
	1023408077	11		11	PREMIUM TOX SCREEN LLC	2920 MOTLEY DR STE 140		MESQUITE	TX	751503471	NA	NA	NA	NA	NA	NA
	1871998559	64		64	FLORIDA SUNSHINE DIAGNOSTICS INC	608 NE 2ND AVE		OKEECHOBEE	FL	349722622	NA	NA	NA	NA	NA	NA
	1023415023	15		15	MID-ATLANTIC PAIN SPECIALISTS LLC	390 N BROADWAY	SUITE 500	PENNSVILLE	NJ	080701253	NA	NA	NA	NA	NA	NA
	1023420072	42		42	GAMMA HEALTHCARE, INC	1717 W MAUD ST		POPLAR BLUFF	MO	639014003	NA	NA	NA	NA	NA	NA
	1023422698	249		249	LABORATORY SERVICES OF EAST TEXAS	9301 N CENTRAL EXPY	SUITE 335B	DALLAS	TX	752310806	NA	NA	NA	NA	NA	NA
	1457456279	13		13	HACKENSACK UNIVERSITY MEDICAL CENTER	30 PROSPECT AVE		HACKENSACK	NJ	076011914	NA	NA	NA	NA	NA	NA
	1023443579	205		205	BEXAR I ENTERPRISES, LLC	8306 HUEBNER RD		SAN ANTONIO	TX	782401864	NA	NA	NA	NA	NA	NA
	1457465403	11		11	VENTURE AMBULATORY SURGERY CENTER	16853 NE 2ND AVENUE	SUITE 400	NORTH MIAMI BEACH	FL	33162	NA	NA	NA	NA	NA	NA
	1457467623	12		12	OAKBEND MEDICAL CENTER	1106 GOLFVIEW DR		RICHMOND	TX	774695120	NA	NA	NA	NA	NA	NA
	1023495181	7		7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1033100995	88		88	ALLIED PHYSICIANS INC	7956 W JEFFERSON BLVD		FORT WAYNE	IN	468044140	NA	NA	NA	NA	NA	NA
	1033101795	2		2	VIRTUA HEALTH AND REHABILITATION CENTER AT MOUNT. HOLLY, INC.	62 RICHMOND AVE		MT. HOLLY	NJ	08060	NA	NA	NA	NA	NA	NA
	1033103205	4		4	RRT ENTERPRISES LP	3233 W PICO BLVD		LOS ANGELES	CA	900193640	NA	NA	NA	NA	NA	NA
	1033105366	735		735	ASHFORD HEALTH CARE CENTER LTD. CO	7210 NORTHLINE DR		HOUSTON	TX	770761517	NA	NA	NA	NA	NA	NA
	1174504203	92		92	PRUITTHEALTH - ESTILL, LLC	252 LIBERTY STREET SOUTH		ESTILL	SC	299183311	NA	NA	NA	NA	NA	NA
	1033108600	2		2	FRAN-JOM, INC	5101 TYLER AVE		TEMPLE CITY	CA	917803682	NA	NA	NA	NA	NA	NA
	1033114319	68		68	MAGNOLIA PLACE HEALTH CARE L L P	1620 MAGNOLIA ST		LIBERTY	TX	775753546	NA	NA	NA	NA	NA	NA
	1881665412	33		33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1033123682	492		492	PINE LEAF INVESTMENT INC.	160 S FIRST AVE		MC RAE	GA	310553334	NA	NA	NA	NA	NA	NA
	1033127832	929		929	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1033128897	1		1	ALABAMA DERMATOLOGY ASSOCIATES, PC	3519 WATERMELON RD		NORTHPORT	AL	354735174	NA	NA	NA	NA	NA	NA
	1033135959	3		3	WELLSTAR NORTH FULTON HOSPITAL, INC	3000 HOSPITAL BLVD		ROSWELL	GA	300764915	NA	NA	NA	NA	NA	NA
	1033137088	507		507	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1457544942	3		3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1033144027	3		3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1033148820	1		1	HENRY COUNTY MEMORIAL HOSPITAL	1100 N GARDNER ST		SCOTTSBURG	IN	471701418	NA	NA	NA	NA	NA	NA
	1033150917	2		2	UNIVERSITY PATHOLOGISTS LABORATORIES, LLP	550 HARRISON ST	SUITE 220	SYRACUSE	NY	132023096	NA	NA	NA	NA	NA	NA
	1033153762	43		43	DECATUR HOSPITAL AUTHORITY	5801 BRYANT IRVIN RD		FORT WORTH	TX	76132	NA	NA	NA	NA	NA	NA
	1457593188	4		4	WINCHESTER COMMUNITY MENTAL HEALTH CENTER, INC.	36 RICKETTS DR		WINCHESTER	VA	226013676	NA	NA	NA	NA	NA	NA
	1033154299	1		1	DEAN HEALTH SYSTEMS, INC.	1200 JOHN Q HAMMONS DR	SUITE 400	MADISON	WI	537171959	NA	NA	NA	NA	NA	NA
	1033157821	18		18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1033159603	120		120	JORDAN VALLEY MEDICAL CENTER LP	3580 W 9000 S		WEST JORDAN	UT	840888899	NA	NA	NA	NA	NA	NA
	1033163092	12		12	JACKSON HMA LLC	1850 CHADWICK DR		JACKSON	MS	392043404	NA	NA	NA	NA	NA	NA
	1457633778	35		35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1033171467	2,605		2,605	ARKANSAS PATHOLOGY ASSOCIATES PA	1 SAINT VINCENT CIR	SUITE 160	LITTLE ROCK	AR	722055405	NA	NA	NA	NA	NA	NA
	1033172556	5		5	DCA OF CHAMBERSBURG, INC.	765 5TH AVE	FIFTH AVE PROFESSIONAL CENTER	CHAMBERSBURG	PA	172014228	NA	NA	NA	NA	NA	NA
	1033180195	1		1	LAKE WALES HOSPITAL CORPORATION	410 S 11TH ST		LAKE WALES	FL	338534203	NA	NA	NA	NA	NA	NA
	1033180567	302		302	MEDICAL MANAGEMENT HEALTH & REHAB CENTER LLC	1509 CEDAR AVE		MACON	GA	31204	NA	NA	NA	NA	NA	NA
	1457731739	31		31	TRX LABS LLC	1509 PROSPERITY FARMS RD STE 101		WEST PALM BEACH	FL	334032025	NA	NA	NA	NA	NA	NA
	1033191267	9		9	STEPHENS COUNTY HOSPITAL AUTHORITY	163 HOSPITAL DR		TOCCOA	GA	305776820	NA	NA	NA	NA	NA	NA
	1457755472	175		175	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1457757049	1		1	MOUNTAIN TOP TOXICOLOGY LLC	10 BURNETT CT STE 324		DURANGO	CO	813013611	NA	NA	NA	NA	NA	NA
	1457789976	5,395		5,395	SUN CLINICAL LABORATORY LLC	102 PALO ALTO RD	SUITE 245	SAN ANTONIO	TX	782113758	NA	NA	NA	NA	NA	NA
	1033201611	11		11	GRACEWORKS LUTHERAN SERVICES	6451 FAR HILLS AVE		DAYTON	OH	454592725	NA	NA	NA	NA	NA	NA
	1881745487	5		5	COORDINATED CARE CENTER INC.	6812 OAK AVE		SAN GABRIEL	CA	917752030	NA	NA	NA	NA	NA	NA
	1033204342	1		1	DENTON TRANSITIONAL LTCH, LP	2813 S MAYHILL RD		DENTON	TX	762085910	NA	NA	NA	NA	NA	NA
	1033206362	139		139	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1467408781	582		582	SOUTHERN TENNESSEE MEDICAL CENTER LLC	185 HOSPITAL RD		WINCHESTER	TN	373982404	NA	NA	NA	NA	NA	NA
	1033210315	1		1	NATCHEZ PEDIATRIC CLINIC PLLC	136 JEFFERSON DAVIS BLVD.	SUITE A	NATCHEZ	MS	39120	NA	NA	NA	NA	NA	NA
	1033217807	1		1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1033225370	840		840	DAVID M HERZOG MD PC	1855 RICHMOND AVE		STATEN ISLAND	NY	103143909	NA	NA	NA	NA	NA	NA
	1467423038	23		23	BIOCARDIA DIAGNOSTICS INC	1180 BEACON ST	SUITE 7C	BROOKLINE	MA	024463885	NA	NA	NA	NA	NA	NA
	1881800597	294		294	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1033279930	215		215	PM MANAGEMENT-BABCOCK NC LLC	5756 N KNOLL		SAN ANTONIO	TX	782402238	NA	NA	NA	NA	NA	NA
	1033280581	2		2	TRU-CARE, INC.	120 CORNING AVE		MILPITAS	CA	950355225	NA	NA	NA	NA	NA	NA
	1467434431	82		82	PREFERRED CARE HEALTH FACILITIES OF TEXAS I INC	1200 S HALL ST		ENNIS	TX	751196318	NA	NA	NA	NA	NA	NA
	1881852747	65		65	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1881857035	23		23	WK ARKLATEX UROLOGY AND PROSTATE CANCER INSTITUTE	2449 HOSPITAL DR	SUITE 280	BOSSIER CITY	LA	711112382	NA	NA	NA	NA	NA	NA
	1467446278	74		74	KAYAL INC.	442 SUNSET BLVD		HAYWARD	CA	945413832	NA	NA	NA	NA	NA	NA
	1033293436	4		4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1033294673	1		1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1033295241	58		58	THE HEIGHTS OF SUMMERLIN, LLC	10550 PARK RUN DRIVE		LAS VEGAS	NV	89144	NA	NA	NA	NA	NA	NA
	1033316203	6		6	MEADOWBROOK HEALTH CARE LLC	632 WINDSOR DRIVE		VAN ALSTYNE	TX	75495	NA	NA	NA	NA	NA	NA
	1174882963	6		6	SUNSHINE TOXICOLOGY, LLC	5710 LBJ FREEWAY	215	DALLAS	TX	752406398	NA	NA	NA	NA	NA	NA
	1033341698	4		4	MANOR CARE OF MIDWEST CITY OK LLC	2900 PARKLAWN DR		MIDWEST CITY	OK	731104204	NA	NA	NA	NA	NA	NA
	1033351226	2		2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1467492421	3		3	ST ELIZABETH MEDICAL CENTER, INC	1 MEDICAL VILLAGE DR		EDGEWOOD	KY	410173403	NA	NA	NA	NA	NA	NA
	1881968808	103		103	FW SENIOR COMMUNITY LTD CO	4600 HERITAGE TRACE PKWY		FORT WORTH	TX	762448900	NA	NA	NA	NA	NA	NA
	1033374236	1		1	DYNACARE NORTHWEST INC.	450 NW GILMAN BLVD STE 101		ISSAQUAH	WA	980272483	NA	NA	NA	NA	NA	NA
	1033381520	153		153	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1033415211	1,227		1,227	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1033421490	4		4	ACCATUR DIAGNOSTICS II LLC	18102 SKY PARK CIR	SUITE F	IRVINE	CA	926146531	NA	NA	NA	NA	NA	NA
	1033437579	9		9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1033468509	333		333	MAYER J. SAAD MD P.C.	372 POST AVENUE	SUITE 106	WESTBURY	NY	115902201	NA	NA	NA	NA	NA	NA
	1033497649	23		23	EXECUTIVE HEALTH GROUP, PC	7101 JAHNKE RD	SUITE 550-A	RICHMOND	VA	232254017	NA	NA	NA	NA	NA	NA
	1033518535	8		8	ST GILES NURSING AND REHABILITATION CENTER LLC	950 CAMINO DEL REY		EL PASO	TX	799274288	NA	NA	NA	NA	NA	NA
	1033526967	1		1	PLANNED PARENTHOOD OF ILLINOIS	1319 N VETERANS PKWY	SUITE 3-A	BLOOMINGTON	IL	617046426	NA	NA	NA	NA	NA	NA
	1467534495	1		1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1467536409	3		3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1467537290	907		907	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1467538520	2		2	BAKERSFIELD MEMORIAL HOSPITAL	420 34TH ST		BAKERSFIELD	CA	933012237	NA	NA	NA	NA	NA	NA
	1033546882	154		154	S&R WE CARE MEDICAL PC	2829 OCEAN PKWY		BROOKLYN	NY	112357869	NA	NA	NA	NA	NA	NA
	1033559141	1		1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1043202518	2		2	BALLARD MEDICAL PRODUCTS	12050 LONE PEAK PKWY		DRAPER	UT	840209414	NA	NA	NA	NA	NA	NA
	1043204316	7		7	MERCY HOSPITAL INC	271 CAREW ST		SPRINGFIELD	MA	011042377	NA	NA	NA	NA	NA	NA
	1043204522	3		3	AG MONROVIA, LLC	615 WEST DUARTE ROAD		MONROVIA	CA	91016	NA	NA	NA	NA	NA	NA
	1043204738	14		14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1043206584	3		3	DELMAR GARDENS WEST OPERATING, LLC	13550 S OUTER 40 RD		TOWN & COUNTRY	MO	630175812	NA	NA	NA	NA	NA	NA
	1043207897	124		124	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1043213911	1		1	CONDELL MEDICAL CENTER	801 S MILWAUKEE AVE		LIBERTYVILLE	IL	600483199	NA	NA	NA	NA	NA	NA
	1043216211	642		642	CHC - HARALSON NURSING & REHAB CTR, LLC	315 FIELD ST		BREMEN	GA	301102105	NA	NA	NA	NA	NA	NA
	1891721536	108		108	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1043218365	135		135	FRANKLIN FOUNDATION HOSPITAL	1097 NORTHWEST BLVD		FRANKLIN	LA	705383407	NA	NA	NA	NA	NA	NA
	1043218944	24		24	PITT COUNTY MEMORIAL HOSPITAL, INCORPORATED	2100 STANTONSBURG RD		GREENVILLE	NC	278342818	NA	NA	NA	NA	NA	NA
	1043227010	4		4	KAISER FOUNDATION HEALTH PLAN	55 MAUILANI PKWY		WAILUKU	HI	967932416	NA	NA	NA	NA	NA	NA
	1043240682	1,291		1,291	BAPTIST HEALTH	9601 BAPTIST HEALTH DRIVE		LITTLE ROCK	AR	72205	NA	NA	NA	NA	NA	NA
	1043240922	395		395	ST. CROIX REGIONAL MEDICAL CENTER	235 STATE ST		SAINT CROIX FALLS	WI	540244117	NA	NA	NA	NA	NA	NA
	1467628867	50		50	COASTAL URGENT CARE & FAMILY MEDICINE	201 BUSINESS CENTER DR STE A		PAWLEYS ISLAND	SC	295856522	NA	NA	NA	NA	NA	NA
	1043249865	15		15	SKINSPEAKS: ADVANCEMENTS IN DERMATOLOGY AND SPA M.D., P.A.	7373 FRANCE AVE S STE 110		EDINA	MN	554354538	NA	NA	NA	NA	NA	NA
	1043251077	33		33	LIFE CARE CENTERS OF AMERICA, INC.	11926 LA MIRADA BLVD		LA MIRADA	CA	906381303	NA	NA	NA	NA	NA	NA
	1043252083	465		465	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1043252380	120		120	CVT SURGICAL CENTER, AMC	7777 HENNESSY BLVD	SUITE 1008	BATON ROUGE	LA	708084300	NA	NA	NA	NA	NA	NA
	1467668780	1		1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1043256969	642		642	WESTBURY HEALTH AND REHABILITATON CENTER CONYERS INC	1420 MILSTEAD RD NE		CONYERS	GA	300123823	NA	NA	NA	NA	NA	NA
	1467684654	3		3	AVANTI INSIEME, INC	38650 MISSION BLVD		FREMONT	CA	945364391	NA	NA	NA	NA	NA	NA
	1043263031	148		148	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1043265564	2		2	MONROE HMA, LLC	2151 W SPRING ST		MONROE	GA	306553115	NA	NA	NA	NA	NA	NA
	1043267560	1,079		1,079	PRUITTHEALTH - LILBURN, LLC	788 INDIAN TRL RD NW		LILBURN	GA	300473724	NA	NA	NA	NA	NA	NA
	1467746057	23		23	PINNACLE HEALTH FACILITIES XXXIII LP	2029 SAGECREST AVE		LAS CRUCES	NM	880118044	NA	NA	NA	NA	NA	NA
	1467753814	17		17	ESOTERIX GENETIC LABORATORIES, LLC	4310 E COTTON CENTER BLVD STE 120		PHOENIX	AZ	850408857	NA	NA	NA	NA	NA	NA
	1043275183	7		7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1891770368	1		1	EVERGREEN MEDICAL CENTER LLC	101 CRESTVIEW AVE		EVERGREEN	AL	364013333	NA	NA	NA	NA	NA	NA
	1467779496	1		1	PALM BAY HOSPITAL, INC.	1425 MALABAR RD NE		PALM BAY	FL	329072506	NA	NA	NA	NA	NA	NA
	1043284706	1		1	WESTERN MEDICAL REHAB ASSOCIATES, L.P.	14851 YORBA ST		TUSTIN	CA	927802925	NA	NA	NA	NA	NA	NA
	1467836122	191		191	WEST COAST RECOVERY CENTER LLC	950 N STATE ST	SUITE B & C	HEMET	CA	925431485	NA	NA	NA	NA	NA	NA
	1467842450	720		720	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1467852350	81		81	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1043303894	9		9	DOCTORS OUTPATIENT SURGERY CENTER OF JUPITER, LLC	3602 KYOTO GARDENS DRIVE		PALM BEACH GARDENS	FL	33410	NA	NA	NA	NA	NA	NA
	1043305782	10		10	LONG BEACH CARE CENTER, INC.	2615 GRAND AVE		LONG BEACH	CA	908151708	NA	NA	NA	NA	NA	NA
	1043307226	359		359	THI OF TEXAS AT ARLINGTON II, LLC	1112 GIBBINS RD		ARLINGTON	TX	760115618	NA	NA	NA	NA	NA	NA
	1043307234	6		6	THI OF TEXAS AT LONGMEADOW, LLC	120 MEADOW VIEW DR		JUSTIN	TX	762479639	NA	NA	NA	NA	NA	NA
	1467881706	124		124	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1043321185	10		10	HIGH DESERT CARDIO-PULMONARY MEDICAL GROUP INC	16017 TUSCOLA RD STE A		APPLE VALLEY	CA	923071317	NA	NA	NA	NA	NA	NA
	1043326861	495		495	SOUTHEASTERN PATHOLOGY ASSOCIATES AT WAYNE MEMORIAL INC	865 S 1ST ST		JESUP	GA	315450210	NA	NA	NA	NA	NA	NA
	1043328198	19		19	WESTLAKE SURGICAL, L.P.	5656 BEE CAVE RD	SUITE M-302	WEST LAKE HILLS	TX	787465280	NA	NA	NA	NA	NA	NA
	1043330202	3,442		3,442	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1477504264	5		5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1477508687	1,291		1,291	AURORA HEALTH CARE NORTH, INC.	5000 MEMORIAL DR		TWO RIVERS	WI	542413900	NA	NA	NA	NA	NA	NA
	1043345812	8		8	COVENANT CARE CALIFORNIA, LLC	809 FREMONT AVENUE		LOS ALTOS	CA	940245617	NA	NA	NA	NA	NA	NA
	1043352081	1,344		1,344	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1043352990	29,041		29,041	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1477513323	17		17	INDIAN RIVER PATHOLOGY PA	6696 S US HIGHWAY 1		PORT ST LUCIE	FL	349521423	NA	NA	NA	NA	NA	NA
	1043355159	19		19	FIRST CHOICE MEDICAL PLLC	203 UNION AVE		HOLBROOK	NY	117411704	NA	NA	NA	NA	NA	NA
	1043357866	8		8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1043361934	9,037		9,037	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1891835468	4		4	JACKSON PARISH HOSPITAL	121 WATTS ST	SUITE A, B, E & F	JONESBORO	LA	712512062	NA	NA	NA	NA	NA	NA
	1891857124	16		16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1043368392	59		59	RICHLAND PARISH HOSPITAL SERVICE DISTRICT NO 1-B	1012 LOUISA ST		RAYVILLE	LA	712692957	NA	NA	NA	NA	NA	NA
	1336109644	2		2	DAVID J. HAYS	95 SR 3444 HWY		ANNVILLE	KY	404020398	NA	NA	NA	NA	NA	NA
	1891864997	19		19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1043392855	3		3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1043397177	7		7	BAY AREA MEDICAL CENTER INC	3100 SHORE DRIVE		MARINETTE	WI	541434242	NA	NA	NA	NA	NA	NA
	1043397292	90,824		90,824	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1043397664	32		32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1477541688	240		240	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1043410566	186		186	SOUTHERN WESTCHESTER OB/GYN ASSOCIATES, LLP	1022 N BROADWAY		YONKERS	NY	107011303	NA	NA	NA	NA	NA	NA
	1043414113	300		300	WASHINGTON UNIVERSITY	4320 FOREST PARK AVE	SUITE 209	SAINT LOUIS	MO	631082821	NA	NA	NA	NA	NA	NA
	1043453830	3		3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1043454622	6		6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1477554475	5		5	WYANDOT MEMORIAL HOSPITAL	885 N SANDUSKY AVE		UPPER SANDUSKY	OH	433511031	NA	NA	NA	NA	NA	NA
	1043469745	38		38	HISTOLOGY CORP	21 N SKOKIE HWY	SUITE 202	LAKE BLUFF	IL	600441777	NA	NA	NA	NA	NA	NA
	1043501448	15		15	METRO CHICAGO SURGICAL ONCOLOGY LLC	3201 OLD GLENVIEW RD	SUITE 130	WILMETTE	IL	600912999	NA	NA	NA	NA	NA	NA
	1043520687	438		438	ALPHA DIAGNOSTICS, LLC	9 GWYNNS MILL CT	SUITE F	OWINGS MILLS	MD	21117	NA	NA	NA	NA	NA	NA
	1043547870	336		336	SONORA QUEST LABORATORIES, LLC	980 WILLOW CREEK RD	STE 202A	PRESCOTT	AZ	863011611	NA	NA	NA	NA	NA	NA
	1891975173	1		1	AMY BOAST CAHILL, M.D., P.A.	1609 W 40TH AVE	SUITE 204	PINE BLUFF	AR	716036319	NA	NA	NA	NA	NA	NA
	1477580637	53		53	MID LOUISIANA SURGICAL SPECIALISTS	3311 PRESCOTT RD	SUITE 201	ALEXANDRIA	LA	713013900	NA	NA	NA	NA	NA	NA
	1043566086	154		154	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1477587145	7		7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1043580624	8		8	DESOTO HOSPITAL ASSOCIATION	130 JEFFERSON ST		MANSFIELD	LA	710522602	NA	NA	NA	NA	NA	NA
	1619373206	41		41	ROCKY TOXICOLOGY LLC	10 BURNETT CT STE 324		DURANGO	CO	813013611	NA	NA	NA	NA	NA	NA
	1043604739	243		243	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1043631377	7		7	METAMARK GENETICS, INC	245 FIRST ST	SUITE 150	CAMBRIDGE	MA	021421200	NA	NA	NA	NA	NA	NA
	1477601177	1,203		1,203	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1043676182	10,751		10,751	LOUDOUN MEDICAL GROUP PC	19450 DEERFIELD AVE	SUITE 375	LEESBURG	VA	201766820	NA	NA	NA	NA	NA	NA
	1053303172	2		2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
	1053305524	1		1	BARDSTOWN PRIMARY CARE, PLLC	201 S 5TH ST		BARDSTOWN	KY	400041142	NA	NA	NA	NA	NA	NA
	1053309757	301		301	LAUREL BAYE HEALTHCARE OF ORANGEBURG, LLC	575 STONEWALL JACKSON BLVD		ORANGEBURG	SC	291157250	NA	NA	NA	NA	NA	NA
	1053311225	15		15	GROSS CONVALESCENT HOSPITAL, INC	321 W TURNER RD		LODI	CA	952400517	NA	NA	NA	NA	NA	NA
	1902064900	5		5	FAMILY MEDICAL CENTER OF DECATUR LAB	1770 E LAKE SHORE DR	SUITE 105	DECATUR	IL	625213832	NA	NA	NA	NA	NA	NA
	1053315846	107		107	HIGHLAND CLINIC, A PROF MED CORP	1455 E BERT KOUNS LOOP		SHREVEPORT	LA	711055634	NA	NA	NA	NA	NA	NA
	1053317362	24		24	DAY SURGERY AT RENAISSANCE, LLC	5501 S MCCOLL RD		EDINBURG	TX	785399152	NA	NA	NA	NA	NA	NA
	1053317446	2		2	ALBRIGHT CARE SERVICES	3201 RIVER RD		LEWISBURG	PA	178379255	NA	NA	NA	NA	NA	NA
